build	experimentName	subject	date	time	trialcode	blockcode	stimulusitem1	trial.presentation_left.percentcorrect	trial.presentation_right.percentcorrect	trial.presentation_left.response	trial.presentation_left.latency	trial.presentation_right.response	trial.presentation_right.latency	picture.Left.currentvalue	picture.Right.currentvalue	block_number	task_phase	LeftStimSelected	RightStimSelected	percentTrialsCorrectFeedback_left	percentTrialsCorrectFeedback_right	responseAndFeedbackCategory	isThisTrialPractice	isResponseCorrect	isFeedbackAccurate	trial_number	total_trialnum	numbercorrectfeedback	totalcorrect	numberoftimesleft	numberoftimesright	rightleftcorrect	consecutivecorrect	reversalnumber	totalearnings	centsearned
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_left	Experiment_block_leftstart	wrench.bmp	80	96	33	102	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	10	166	6		8	0	left	5	21	51.5	3
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	80	96	33	102	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	10	166	7		8	0	left	6	21	51.5	3.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_left	Experiment_block_leftstart	wrench.bmp	81	96	33	181	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRIF	0	1	-1	11	167	7		9	0	left	6	21	51.5	3.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	81	96	33	181	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRIF	0	1	-1	11	167	7		9	0	left	7	21	51.5	3.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_left	Experiment_block_leftstart	wrench.bmp	83	96	33	184	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRIF	0	1	-1	12	168	7		10	0	left	7	21	51.5	3.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	83	96	33	184	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRIF	0	1	-1	12	168	7		10	0	left	8	21	51.5	3.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_left	Experiment_block_leftstart	wrench.bmp	84	96	33	132	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	13	169	7		11	0	left	8	21	51.5	3.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	84	96	33	132	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	13	169	8		11	0	left	9	21	51.5	4
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_left	Experiment_block_leftstart	wrench.bmp	85	96	33	274	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	14	170	8		12	0	left	9	21	51.5	4
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	85	96	33	274	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	14	170	9		12	0	left	10	21	51.5	4.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_left	Experiment_block_leftstart	wrench.bmp	86	96	33	328	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	15	171	9		13	0	left	10	21	51.5	4.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	86	96	33	328	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	15	171	10		13	0	left	11	21	51.5	5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_left	Experiment_block_leftstart	wrench.bmp	87	96	33	161	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	16	172	10		14	0	left	11	21	51.5	5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	87	96	33	161	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	16	172	11		14	0	left	12	21	51.5	5.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_left	Experiment_block_leftstart	wrench.bmp	88	96	33	139	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	17	173	11		15	0	left	12	21	51.5	5.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	88	96	33	139	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	17	173	12		15	0	left	13	21	51.5	6
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_left	Experiment_block_leftstart	wrench.bmp	88	96	33	96	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRIF	0	1	-1	18	174	12		16	0	left	13	21	51.5	6
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	88	96	33	96	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRIF	0	1	-1	18	174	12		16	0	left	14	21	51.5	6
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_left	Experiment_block_leftstart	wrench.bmp	89	96	33	56	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	19	175	12		17	0	left	14	21	51.5	6
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	89	96	33	56	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	19	175	13		17	0	left	15	21	51.5	6.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_left	Experiment_block_leftstart	wrench.bmp	90	96	33	24	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	20	176	13		18	0	left	15	21	51.5	6.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	96	33	24	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	20	176	14		18	0	left	16	21	51.5	7
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_left	Experiment_block_leftstart	wrench.bmp	90	96	33	18	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	21	177	14		19	0	left	16	21	51.5	7
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	96	33	18	36	31	12	8	4	Acquisiton	12	8	0.8000000000000000444	0.2000000000000000111	CRCF	0	1	1	21	177	15		19	0	left	17	21	51.5	7.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	0	33	18	33	484	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	IRIF	0	-1	1	22	178	15		20	0	right	17	21	51.5	7.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	0	33	18	33	484	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	IRIF	0	-1	1	22	178	15		20	0	right	0	21	51.5	7.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	0	33	18	33	244	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	IRIF	0	-1	1	23	179	15		21	0	right	0	21	51.5	7.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	0	33	18	33	244	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	IRIF	0	-1	1	23	179	15		21	0	right	0	21	51.5	7.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	33	33	18	36	660	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	24	180	15		21	1	right	0	21	51.5	7.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	33	33	18	36	660	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	24	180	16		21	1	right	1	21	51.5	8
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	50	33	18	36	197	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	25	181	16		21	2	right	1	21	51.5	8
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	50	33	18	36	197	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	25	181	17		21	2	right	2	21	51.5	8.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	60	33	18	36	200	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	26	182	17		21	3	right	2	21	51.5	8.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	60	33	18	36	200	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	26	182	18		21	3	right	3	21	51.5	9
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	66	33	18	36	131	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	27	183	18		21	4	right	3	21	51.5	9
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	66	33	18	36	131	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	27	183	19		21	4	right	4	21	51.5	9.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	71	33	18	36	40	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	28	184	19		21	5	right	4	21	51.5	9.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	71	33	18	36	40	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	28	184	20		21	5	right	5	21	51.5	10
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	75	33	18	36	82	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	29	185	20		21	6	right	5	21	51.5	10
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	75	33	18	36	82	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	29	185	21		21	6	right	6	21	51.5	10.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	77	33	18	36	146	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	30	186	21		21	7	right	6	21	51.5	10.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	77	33	18	36	146	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	30	186	22		21	7	right	7	21	51.5	11
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	80	33	18	36	111	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	31	187	22		21	8	right	7	21	51.5	11
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	80	33	18	36	111	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	31	187	23		21	8	right	8	21	51.5	11.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	81	33	18	36	381	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	32	188	23		21	9	right	8	21	51.5	11.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	81	33	18	36	381	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	32	188	24		21	9	right	9	21	51.5	12
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	83	33	18	36	81	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRIF	0	1	-1	33	189	24		21	10	right	9	21	51.5	12
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	83	33	18	36	81	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRIF	0	1	-1	33	189	24		21	10	right	10	21	51.5	12
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	84	33	18	36	88	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	34	190	24		21	11	right	10	21	51.5	12
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	84	33	18	36	88	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	34	190	25		21	11	right	11	21	51.5	12.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	85	33	18	36	88	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	35	191	25		21	12	right	11	21	51.5	12.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	85	33	18	36	88	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	35	191	26		21	12	right	12	21	51.5	13
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	86	33	18	36	63	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	36	192	26		21	13	right	12	21	51.5	13
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	86	33	18	36	63	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	36	192	27		21	13	right	13	21	51.5	13.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	87	33	18	36	72	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	37	193	27		21	14	right	13	21	51.5	13.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	87	33	18	36	72	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	37	193	28		21	14	right	14	21	51.5	14
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	88	33	18	36	177	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	38	194	28		21	15	right	14	21	51.5	14
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	88	33	18	36	177	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	38	194	29		21	15	right	15	21	51.5	14.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	88	33	18	36	140	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRIF	0	1	-1	39	195	29		21	16	right	15	21	51.5	14.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	88	33	18	36	140	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRIF	0	1	-1	39	195	29		21	16	right	16	21	51.5	14.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	89	33	18	36	8	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRIF	0	1	-1	40	196	29		21	17	right	16	21	51.5	14.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	89	33	18	36	8	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRIF	0	1	-1	40	196	29		21	17	right	17	21	51.5	14.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	90	33	18	36	59	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	41	197	29		21	18	right	17	21	51.5	14.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	90	33	18	36	59	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	41	197	30		21	18	right	18	21	51.5	15
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	90	33	18	36	364	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	42	198	30		21	19	right	18	21	51.5	15
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	90	33	18	36	364	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	42	198	31		21	19	right	19	21	51.5	15.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	90	33	18	36	424	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	43	199	31		21	20	right	19	21	51.5	15.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	90	33	18	36	424	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	43	199	32		21	20	right	20	21	51.5	16
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	91	33	18	36	370	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	44	200	32		21	21	right	20	21	51.5	16
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	91	33	18	36	370	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	44	200	33		21	21	right	21	21	51.5	16.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	91	33	18	36	38	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	45	201	33		21	22	right	21	21	51.5	16.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	91	33	18	36	38	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	45	201	34		21	22	right	22	21	51.5	17
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	92	33	18	36	607	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	46	202	34		21	23	right	22	21	51.5	17
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	92	33	18	36	607	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRCF	0	1	1	46	202	35		21	23	right	23	21	51.5	17.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	92	33	18	36	88	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRIF	0	1	-1	47	203	35		21	24	right	23	21	51.5	17.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	92	33	18	36	88	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRIF	0	1	-1	47	203	35		21	24	right	24	21	51.5	17.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	92	33	18	36	97	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRIF	0	1	-1	48	204	35		21	25	right	24	21	51.5	17.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	92	33	18	36	97	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	CRIF	0	1	-1	48	204	35		21	25	right	25	21	51.5	17.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	89	33	18	0	2000	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	NRNF	0	0	1	49	205	35		21	25	right	25	21	51.5	17.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	89	33	18	0	2000	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	NRNF	0	0	1	49	205	35		21	25	right	0	21	51.5	17.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	presentation_right	Experiment_block_leftstart	wrench.bmp	90	86	33	18	0	2000	12	8	4	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	NRNF	0	0	1	50	206	35		21	25	right	0	21	51.5	17.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	fixation	Experiment_block_leftstart	+	90	86	33	18	0	2000	12	8	5	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	NRNF	0	0	1	50	206	35		21	25	right	0	21	51.5	17.5
6.4.2	Reversal_Task	1	2021-09-22	09:33:14	reset_trial	Experiment_block_leftstart	Press SPACE to continue	90	86	33	18	0	2000	12	8	5	Reversal	12	8	0.2000000000000000111	0.8000000000000000444	NRNF	0	0	1	50	206	35		0	0	right	0	30	51.5	17.5